,Text,Predicted Label,LLM Response,True Label,Prediction Time
4052,Piotrkowice [pjɔtrkɔˈvit͡sɛ] is a village in the administrative district of Gmina Żabia Wola within Grodzisk Mazowiecki County Masovian Voivodeship in east-central Poland. It lies approximately 8 kilometres (5 mi) south of Żabia Wola 17 km (11 mi) south of Grodzisk Mazowiecki and 36 km (22 mi) south-west of Warsaw.,Village,V,Village,0.14705538749694824
4053,Tumala is a village in Orissaare Parish Saare County in western Estonia.,Village,V,Village,0.12706875801086426
4054,Shahrak (Persian: شهرك‎; also known as Shahrak-e Genz) is a village in Irandegan Rural District Irandegan District Khash County Sistan and Baluchestan Province Iran. At the 2006 census its population was 75 in 23 families.,Village,V,Village,0.13808345794677734
4055,Boruszyn [bɔˈruʂɨn] is a village in the administrative district of Gmina Lipinki Łużyckie within Żary County Lubusz Voivodeship in western Poland. It lies approximately 13 kilometres (8 mi) west of Żary and 53 km (33 mi) south-west of Zielona Góra.Before 1945 the area was part of Germany (see Territorial changes of Poland after World War II).The village has a population of 220.,Village,V,Village,0.14878344535827637
4056,Księża Wólka [ˈkɕɛ̃ʐa ˈvulka] is a village in the administrative district of Gmina Pęczniew within Poddębice County Łódź Voivodeship in central Poland. It lies approximately 7 kilometres (4 mi) north of Pęczniew 15 km (9 mi) west of Poddębice and 50 km (31 mi) west of the regional capital Łódź.,Village,V,Village,0.1498713493347168
4057,Rijan (Persian: ريجن‎ also Romanized as Rījan; also known as Mazra’eh-ye Rījan and Rīg Jān) is a village in Kavirat Rural District Kavirat District Aran va Bidgol County Isfahan Province Iran. At the 2006 census its population was 616 in 167 families.,Village,V,Village,0.14560890197753906
4058,Oak Harbor is a village in Ottawa County Ohio United States. Oak Harbor is 30 miles east of Toledo. The population was 2759 at the 2010 census. It is the location of the Davis-Besse Nuclear Power Station one of two nuclear power plants in Ohio.,Village,V,Village,0.13004040718078613
4059,Qavamabad-e Olya (Persian: قوام ابادعليا‎ also Romanized as Qavāmābād-e ‘Olyā; also known as Qavāmābād-e Bālā) is a village in Kezab Rural District Khezrabad District Saduq County Yazd Province Iran. At the 2006 census its existence was noted but its population was not reported.,Village,V,Village,0.14759087562561035
4060,Bażanówka [baʐaˈnufka] is a village in the administrative district of Gmina Zarszyn within Sanok County Subcarpathian Voivodeship in south-eastern Poland. It lies approximately 4 kilometres (2 mi) north-east of Zarszyn 14 km (9 mi) north-west of Sanok and 49 km (30 mi) south of the regional capital Rzeszów.The village has a population of 1100.,Village,V,Village,0.14818382263183594
4061,Rybotycze [rɨbɔˈtɨt͡ʂɛ] (Yiddish: ריבאטיטש) is a village in the administrative district of Gmina Fredropol within Przemyśl County Subcarpathian Voivodeship in south-eastern Poland close to the border with Ukraine. It lies approximately 10 kilometres (6 mi) south-west of Fredropol 18 km (11 mi) south-west of Przemyśl and 63 km (39 mi) south-east of the regional capital Rzeszów.The village has a population of 440.,Village,V,Village,0.17825961112976074
4062,Wąsy [ˈvɔ̃sɨ] is a village in the administrative district of Gmina Kałuszyn within Mińsk County Masovian Voivodeship in east-central Poland.,Village,V,Village,0.12930870056152344
4063,Kheyrabad (Persian: خيراباد‎ also Romanized as Kheyrābād and Khairābād) is a village in Fathabad Rural District in the Central District of Qir and Karzin County Fars Province Iran. At the 2006 census its population was 127 in 40 families.,Village,V,Village,0.14069151878356934
4064,Upper Mangshila is a village in Mangan subdivision North Sikkim district Sikkim India. The Ministry of Home Affairs has given it a geographical code of 260892.,Village,V,Village,0.12974143028259277
4065,Sar Murd Shomareh-ye Do (Persian: سرموردشماره دو‎ also Romanized as Sar Mūrd Shomāreh-ye Do) is a village in Margha Rural District in the Central District of Izeh County Khuzestan Province Iran. At the 2006 census its existence was noted but its population was not reported.,Village,V,Village,0.14632964134216309
4066,Amlahah (Persian: املحه‎ also Romanized as Amlaḩah; also known as Amlīḩeh and Melḩeh) is a village in Jaffal Rural District in the Central District of Shadegan County Khuzestan Province Iran. At the 2006 census its population was 158 in 31 families.,Village,V,Village,0.14665937423706055
4067,Fakhriyeh (Persian: فخريه‎ also Romanized as Fakhrīyeh; also known as Fakhrīyeh Va Kalāteh-ye Ḩabashī) is a village in Fazl Rural District in the Central District of Nishapur County Razavi Khorasan Province Iran. At the 2006 census its population was 299 in 83 families.,Village,V,Village,0.14655256271362305
4068,Starzyno [staˈʐɨnɔ] is a village in the administrative district of Gmina Wyszogród within Płock County Masovian Voivodeship in east-central Poland.,Village,V,Village,0.13847923278808594
4069,Brekinja (Serbian: Брекиња) is a village in the municipality of Kozarska Dubica Republika Srpska Bosnia and Herzegovina.,Village,V,Village,0.1298389434814453
4070,Chub-e Arjaneh (Persian: چوب ارجنه‎ also Romanized as Chūb-e Arjaneh; also known as Chūb-e Arjank) is a village in Gerit Rural District Papi District Khorramabad County Lorestan Province Iran. At the 2006 census its population was 34 in 7 families.,Village,V,Village,0.14542150497436523
4071,Kadadorapitiya is a village in Sri Lanka. It is located within Central Province.,Village,V,Village,0.1270761489868164
4072,Dobrocin [dɔˈbrɔt͡ɕin] (German: Güttmannsdorf) is a village in the administrative district of Gmina Dzierżoniów within Dzierżoniów County Lower Silesian Voivodeship in south-western Poland. Prior to 1945 it was in Germany.It lies approximately 11 km (7 mi) east of Dzierżoniów and 50 km (31 mi) south-west of the regional capital Wrocław.The village has a population of 800.,Village,V,Village,0.14800143241882324
4073,Potok-Kolonia [ˈpɔtɔk kɔˈlɔɲa] is a village in the administrative district of Gmina Ożarów within Opatów County Świętokrzyskie Voivodeship in south-central Poland. It lies approximately 6 kilometres (4 mi) north of Ożarów 22 km (14 mi) north-east of Opatów and 73 km (45 mi) east of the regional capital Kielce.The village has a population of 70.,Village,V,Village,0.14773988723754883
4074,Ab Kuch (Persian: ابكوچ‎ also Romanized as Āb Kūch) is a village in Hanza Rural District Hanza District Rabor County Kerman Province Iran. At the 2006 census its population was 244 in 39 families.,Village,V,Village,0.13779330253601074
4075,Pya Mingin is a village in Mingin Township Kale District in the Sagaing Region of western Burma.,Village,V,Village,0.1357882022857666
4076,Ziarat (Persian: زيارت‎ also Romanized as Zīārat Zeyārat and Zīyarat) is a village in Rudkhaneh Bar Rural District Rudkhaneh District Rudan County Hormozgan Province Iran. At the 2006 census its population was 247 in 56 families.,Village,V,Village,0.14027118682861328
4077,Jalalabad (Persian: جلال اباد‎ also Romanized as Jalālābād; also known as Jalālābād-e Golestān) is a village in Baharestan Rural District in the Central District of Nain County Isfahan Province Iran. At the 2006 census its population was 16 in 8 families.,Village,V,Village,0.145766019821167
4078,Kaliagraharam is a village in the Hosur taluk of Krishnagiri district Tamil Nadu India.,Village,V,Village,0.1276710033416748
4079,Wilczonek [vilˈt͡ʂɔnɛk] is a village in the administrative district of Gmina Kotuń within Siedlce County Masovian Voivodeship in east-central Poland. It lies approximately 4 kilometres (2 mi) west of Kotuń 18 km (11 mi) west of Siedlce and 70 km (43 mi) east of Warsaw.,Village,V,Village,0.14534497261047363
4080,Sarnowa [sarˈnɔva] is a village in the administrative district of Gmina Ślesin within Konin County Greater Poland Voivodeship in west-central Poland. It lies approximately 3 kilometres (2 mi) north-west of Ślesin 19 km (12 mi) north of Konin and 93 km (58 mi) east of the regional capital Poznań.The village has a population of 24.,Village,V,Village,0.14534950256347656
4081,Tuhovishta (variation of the name Tuvishta or Duhovishta) is a village in Southwest Bulgaria part of Satovcha Municipality Blagoevgrad Province.,Village,V,Village,0.1287837028503418
4082,Eydlu (Persian: عيدلو‎ also Romanized as ‘Eydlū) is a village in Quri Chay-ye Gharbi Rural District Saraju District Maragheh County East Azerbaijan Province Iran. At the 2006 census its population was 22 in 7 families.,Village,V,Village,0.1388227939605713
4083,Jiling is a village development committee in Nuwakot District in the Bagmati Zone of central Nepal. At the time of the 1991 Nepal census it had a population of 5503 living in 1006 individual households.,Village,V,Village,0.13028645515441895
4084,Javanak-e Mohammad Hasan (Persian: جونك محمدحسن‎ also Romanized as Javānak-e Moḩammad Ḩasan) is a village in Chenar Rural District Kabgian District Dana County Kohgiluyeh and Boyer-Ahmad Province Iran. At the 2006 census its population was 32 in 5 families.,Village,V,Village,0.1393742561340332
4085,Ináncs is a village in Borsod-Abaúj-Zemplén County in northeastern Hungary.,Village,V,Village,0.12773895263671875
4086,Goševo is a village in the municipality of Sjenica Serbia. According to the 2002 census the village has a population of 70 people.,Village,V,Village,0.1286613941192627
4087,Saardu is a village in Ridala Parish Lääne County in western Estonia.,Village,V,Village,0.1277179718017578
4088,Setermoen is the administrative centre of the municipality of Bardu in Troms county Norway. The village is located along the Barduelva river about 25 kilometres (16 mi) east of Sjøvegan and about 25 kilometres (16 mi) south of Bardufoss. The local council declared city status for Setermoen in 1999 but this was rejected by the government of Norway since the municipality has less than 5000 inhabitants.,Village,V,Village,0.15050578117370605
4089,Bıçakçılar is a village in the District of Yusufeli Artvin Province Turkey. As of 2010 it had a population of 612 people.,Village,V,Village,0.12983274459838867
4090,Widzieńsko [viˈd͡ʑeɲskɔ] is a village in the administrative district of Gmina Stepnica within Goleniów County West Pomeranian Voivodeship in north-western Poland. It lies approximately 9 kilometres (6 mi) north-east of Stepnica 16 km (10 mi) north of Goleniów and 32 km (20 mi) north of the regional capital Szczecin.Before 1945 the area was part of Germany. For the history of the region see History of Pomerania.The village has a population of 160.,Village,V,Village,0.17842960357666016
4091,Periakrishnapuram is a village in the Udayarpalayam taluk of Ariyalur district Tamil Nadu India.,Village,V,Village,0.12830638885498047
4092,Umm Jbab (Arabic: أم جباب‎) is a village in central Syria administratively part of the Homs Governorate south of Homs. Nearby localities include al-Mukharram to the north and Jubb al-Jarrah to the northeast. According to the Central Bureau of Statistics Umm Jbab had a population of 1209 in the 2004 census.,Village,V,Village,0.1453723907470703
4093,Melur is a Panchayat village in Coonoor Taluk of the Nilgiris District Tamil Nadu India.,Village,V,Village,0.1276874542236328
4094,Kalateh-ye Ramazan (Persian: كلاته رمضان‎ also Romanized as Kalāteh-ye Ramaẕān; also known as Kalāt-e Ramz̧ān) is a village in Kavir Rural District Deyhuk District Tabas County South Khorasan Province Iran. At the 2006 census its existence was noted but its population was not reported.,Village,V,Village,0.14565110206604004
4095,Górki [ˈɡurki] is a village in the administrative district of Gmina Leoncin within Nowy Dwór Mazowiecki County Masovian Voivodeship in east-central Poland. It lies approximately 17 kilometres (11 mi) south-west of Nowy Dwór Mazowiecki and 35 km (22 mi) west of Warsaw.The village has a population of 340.,Village,V,Village,0.1484379768371582
